DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,LOCATION,Cross Street,LAT,LON
200439108,04/04/2020 12:00:00 AM,04/02/2020 12:00:00 AM,1675,2,Rampart,2120,2,341,THEFT-GRAND,3605 2278,31,X,A,521,ALLEY,500,UNKNOWN WEAPON/OTHER WEAPON,JA,Juv Arrest,341,,6585 HOOPER ST,,33.693426,-117.774054
236169121,07/22/2020 12:00:00 AM,07/19/2020 12:00:00 AM,411,19,Mission,1644,2,341,THEFT-GRAND,9523 3415,47,X,W,659,"SCHOOL, PUBLIC",0,UNKNOWN,IC,Invest Cont,341,,6932 VENICE ST,,34.187835,-117.874088
219250780,07/06/2023 12:00:00 AM,07/06/2023 12:00:00 AM,2155,14,Pacific,1997,1,230,ASSAULT WITH DEADLY WEAPON,4348 8695,57,M,A,283,ALLEY,201,OTHER CUTTING INSTRUMENT,AA,Adult Arrest,230,,9529 VENICE ST,,33.818058,-118.627262
224766962,05/24/2024 12:00:00 AM,05/22/2024 12:00:00 AM,1763,12,77th Street,1746,1,330,BURGLARY,8000 3977,10,F,H,607,"VEHICLE, PASSENGER/TRUCK",102,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,330,,3448 PICO ST,,34.434151,-118.412884
232734390,09/09/2024 12:00:00 AM,09/08/2024 12:00:00 AM,2342,18,Southeast,145,1,121,RAPE FORCIBLE,6771 4612,29,F,W,809,PARKING LOT,201,OTHER CUTTING INSTRUMENT,AO,Adult Other,121,,9034 BROADWAY ST,MAIN ST,34.07443,-118.445484
214084243,07/30/2022 12:00:00 AM,07/27/2022 12:00:00 AM,1364,13,Newton,846,2,220,ATTEMPTED ROBBERY,3217 2604,25,X,O,359,ALLEY,0,UNKNOWN,JO,Juv Other,220,900,2377 MANCHESTER ST,MAIN ST,34.430598,-118.445639
209183600,02/03/2020 12:00:00 AM,01/31/2020 12:00:00 AM,1967,17,Devonshire,2004,2,341,THEFT-GRAND,1485 4707,71,F,O,781,ALLEY,300,BLUNT INSTRUMENT,AA,Adult Arrest,341,,8165 HOOPER ST,,34.01271,-118.05066
238733913,09/11/2020 12:00:00 AM,09/09/2020 12:00:00 AM,626,6,Hollywood,1065,1,230,ASSAULT WITH DEADLY WEAPON,6674 8167,33,F,K,678,MULTI-UNIT DWELLING,104,RIFLE,IC,Invest Cont,230,,388 MANCHESTER ST,MAIN ST,33.77887,-117.848394
227769763,10/22/2024 12:00:00 AM,10/21/2024 12:00:00 AM,1189,17,Devonshire,482,2,520,VEHICLE - ATTEMPT STOLEN,8067 2521,32,X,A,829,SINGLE FAMILY DWELLING,103,REVOLVER,AA,Adult Arrest,520,900,6030 WESTERN ST,,33.846229,-118.713223
208398297,11/19/2020 12:00:00 AM,11/17/2020 12:00:00 AM,27,14,Pacific,549,1,210,ROBBERY,7393 7881,62,F,C,450,SINGLE FAMILY DWELLING,0,UNKNOWN,JA,Juv Arrest,210,,8331 PICO ST,,33.867478,-118.288419
221487952,06/22/2022 12:00:00 AM,06/19/2022 12:00:00 AM,1268,19,Mission,1730,1,110,CRIMINAL HOMICIDE,6339 5499,20,F,B,114,GAS STATION,105,SHOTGUN,AA,Adult Arrest,110,,5451 MAIN ST,BROADWAY,34.291121,-118.60732
205164615,07/23/2022 12:00:00 AM,07/20/2022 12:00:00 AM,1015,3,Southwest,1256,2,625,OTHER ASSAULT,8883 3448,80,F,C,449,RESTAURANT/FAST FOOD,201,OTHER CUTTING INSTRUMENT,AA,Adult Arrest,625,,2876 FLORENCE ST,,33.597115,-118.288845
202744936,01/02/2020 12:00:00 AM,01/02/2020 12:00:00 AM,1258,9,Van Nuys,1355,2,900,SEX OFFENSES,2004 1698,59,F,F,844,PARK/PLAYGROUND,400,VEHICLE,AO,Adult Other,900,,1625 FLORENCE ST,,34.219478,-117.783972
237243550,05/26/2022 12:00:00 AM,05/26/2022 12:00:00 AM,2010,11,Northeast,1297,1,410,THEFT FROM MOTOR VEHICLE,1478 8840,70,F,A,754,SINGLE FAMILY DWELLING,103,REVOLVER,IC,Invest Cont,410,121,6025 BROADWAY ST,BROADWAY,33.686187,-118.500424
229135578,02/18/2021 12:00:00 AM,02/15/2021 12:00:00 AM,1055,4,Hollenbeck,2077,1,410,THEFT FROM MOTOR VEHICLE,3772 8047,9,M,F,802,SINGLE FAMILY DWELLING,104,RIFLE,AA,Adult Arrest,410,,4678 FLORENCE ST,MAIN ST,33.878052,-117.957058
225308736,11/11/2023 12:00:00 AM,11/11/2023 12:00:00 AM,493,2,Rampart,723,2,341,THEFT-GRAND,3059 1147,16,F,F,466,SIDEWALK,300,BLUNT INSTRUMENT,AO,Adult Other,341,,7738 VENICE ST,,33.515955,-118.118573
207850902,09/27/2020 12:00:00 AM,09/24/2020 12:00:00 AM,669,10,West Valley,1295,2,341,THEFT-GRAND,9916 7835,14,M,O,787,ALLEY,105,SHOTGUN,AA,Adult Arrest,341,,9940 MAIN ST,,33.795063,-118.141416
208480042,12/11/2024 12:00:00 AM,12/10/2024 12:00:00 AM,1302,5,Harbor,1188,2,624,BATTERY - SIMPLE ASSAULT,2124 9476,76,M,O,190,GAS STATION,201,OTHER CUTTING INSTRUMENT,JO,Juv Other,624,,1993 FLORENCE ST,,34.098528,-118.646862
204989321,08/24/2023 12:00:00 AM,08/24/2023 12:00:00 AM,923,15,N Hollywood,862,2,320,BURGLARY FROM VEHICLE,3351 1849,49,F,C,288,SINGLE FAMILY DWELLING,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,320,110,4853 FLORENCE ST,,33.792673,-118.586815
208786947,09/10/2021 12:00:00 AM,09/09/2021 12:00:00 AM,297,17,Devonshire,298,1,310,BURGLARY,7701 5586,83,F,B,436,STREET,101,HAND GUN,AO,Adult Other,310,330,6760 PICO ST,,34.378826,-118.532073
203368725,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,795,2,Rampart,883,2,745,VANDALISM - FELONY,5826 7946,40,M,W,146,RESTAURANT/FAST FOOD,0,UNKNOWN,IC,Invest Cont,745,,9405 MANCHESTER ST,,34.268557,-118.298836
238067567,11/25/2024 12:00:00 AM,11/24/2024 12:00:00 AM,1974,9,Van Nuys,1554,2,320,BURGLARY FROM VEHICLE,2653 1378,81,F,F,704,STREET,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,320,,9111 MAIN ST,,33.653818,-118.559477
226730192,11/30/2024 12:00:00 AM,11/29/2024 12:00:00 AM,1293,15,N Hollywood,182,1,510,VEHICLE - STOLEN,4829 7081,61,M,O,270,MULTI-UNIT DWELLING,0,UNKNOWN,AA,Adult Arrest,510,,2080 VENICE ST,MAIN ST,33.648363,-118.289195
231175127,07/15/2021 12:00:00 AM,07/12/2021 12:00:00 AM,1657,5,Harbor,750,2,320,BURGLARY FROM VEHICLE,6981 3371,29,F,O,559,ALLEY,200,KNIFE OR CUTTING INSTRUMENT,JO,Juv Other,320,,7533 HOOPER ST,,33.55813,-118.074408
228047879,07/10/2020 12:00:00 AM,07/10/2020 12:00:00 AM,397,9,Van Nuys,498,1,410,THEFT FROM MOTOR VEHICLE,5245 1698,47,M,A,594,"SCHOOL, PUBLIC",400,VEHICLE,JO,Juv Other,410,,7897 VERMONT ST,,33.819068,-118.505544
214422412,09/02/2023 12:00:00 AM,09/02/2023 12:00:00 AM,52,20,Olympic,913,2,320,BURGLARY FROM VEHICLE,9077 6840,10,F,K,524,RESTAURANT/FAST FOOD,103,REVOLVER,AA,Adult Arrest,320,,6651 VENICE ST,,33.565605,-118.304068
210299396,01/08/2022 12:00:00 AM,01/05/2022 12:00:00 AM,212,15,N Hollywood,593,1,510,VEHICLE - STOLEN,9860 4604,41,M,K,662,ALLEY,102,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,510,,547 FIGUEROA ST,,34.132807,-117.885527
214442263,05/27/2021 12:00:00 AM,05/24/2021 12:00:00 AM,2032,21,Topanga,590,1,310,BURGLARY,4477 6800,84,M,F,541,DRIVEWAY,201,OTHER CUTTING INSTRUMENT,IC,Invest Cont,310,,1020 VENICE ST,,34.198691,-118.542414
201321247,06/17/2020 12:00:00 AM,06/16/2020 12:00:00 AM,2007,21,Topanga,2009,2,220,ATTEMPTED ROBBERY,3589 7186,36,M,H,684,SINGLE FAMILY DWELLING,400,VEHICLE,IC,Invest Cont,220,,6746 PICO ST,VERMONT AVE,33.599428,-118.311401
218194308,01/31/2022 12:00:00 AM,01/28/2022 12:00:00 AM,2031,11,Northeast,1172,2,220,ATTEMPTED ROBBERY,8659 3209,72,M,F,210,"VEHICLE, PASSENGER/TRUCK",103,REVOLVER,AA,Adult Arrest,220,,9438 VENICE ST,,33.852392,-118.264488
238810944,09/22/2023 12:00:00 AM,09/21/2023 12:00:00 AM,804,6,Hollywood,762,2,350,"THEFT, PERSON",8706 2387,48,M,X,104,"VEHICLE, PASSENGER/TRUCK",300,BLUNT INSTRUMENT,JA,Juv Arrest,350,,8632 MAIN ST,,33.987808,-118.281711
238321069,08/21/2023 12:00:00 AM,08/18/2023 12:00:00 AM,694,20,Olympic,986,2,900,SEX OFFENSES,5535 1064,6,M,K,153,"VEHICLE, PASSENGER/TRUCK",0,UNKNOWN,IC,Invest Cont,900,320,5171 HOOPER ST,,33.986638,-118.570255
219881267,12/04/2020 12:00:00 AM,12/01/2020 12:00:00 AM,300,17,Devonshire,1936,1,410,THEFT FROM MOTOR VEHICLE,7548 4094,49,M,F,158,OTHER BUSINESS,101,HAND GUN,AA,Adult Arrest,410,,5641 VERMONT ST,MAIN ST,34.397922,-118.396164
203040370,04/16/2020 12:00:00 AM,04/16/2020 12:00:00 AM,2032,7,Wilshire,150,2,740,VANDALISM,3406 5007,55,F,A,806,SINGLE FAMILY DWELLING,102,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,740,,7661 MANCHESTER ST,,33.710618,-118.337449
236460127,03/22/2022 12:00:00 AM,03/20/2022 12:00:00 AM,1432,9,Van Nuys,1287,1,510,VEHICLE - STOLEN,8989 6318,7,F,X,281,GAS STATION,104,RIFLE,AA,Adult Arrest,510,625,2875 FLORENCE ST,BROADWAY,33.673185,-117.999815
238011968,07/05/2023 12:00:00 AM,07/05/2023 12:00:00 AM,254,17,Devonshire,146,2,350,"THEFT, PERSON",4281 9711,57,F,C,679,"VEHICLE, PASSENGER/TRUCK",200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,350,,5021 MAIN ST,,33.503484,-118.21213
230575914,09/17/2021 12:00:00 AM,09/14/2021 12:00:00 AM,924,19,Mission,256,2,350,"THEFT, PERSON",9673 3853,55,X,X,524,SIDEWALK,300,BLUNT INSTRUMENT,JO,Juv Other,350,520,7120 BROADWAY ST,VERMONT AVE,34.204825,-118.729137
241462987,01/26/2024 12:00:00 AM,01/24/2024 12:00:00 AM,1716,15,N Hollywood,991,2,625,OTHER ASSAULT,8110 3340,52,F,H,899,STREET,201,OTHER CUTTING INSTRUMENT,AO,Adult Other,625,,6414 VERMONT ST,,33.900049,-118.324317
233167119,12/03/2023 12:00:00 AM,12/01/2023 12:00:00 AM,352,10,West Valley,187,2,520,VEHICLE - ATTEMPT STOLEN,9609 4407,34,M,F,281,"VEHICLE, PASSENGER/TRUCK",104,RIFLE,AA,Adult Arrest,520,520,6949 FLORENCE ST,,33.757174,-118.344569
230244327,03/26/2024 12:00:00 AM,03/24/2024 12:00:00 AM,2357,9,Van Nuys,816,2,420,THEFT FROM MOTOR VEHICLE - GRAND,3377 8239,62,M,C,407,DRIVEWAY,104,RIFLE,IC,Invest Cont,420,,3657 BROADWAY ST,MAIN ST,33.966684,-118.136388
217870077,04/24/2021 12:00:00 AM,04/22/2021 12:00:00 AM,734,18,Southeast,1880,1,121,RAPE FORCIBLE,6814 4720,11,M,O,145,RESTAURANT/FAST FOOD,400,VEHICLE,JO,Juv Other,121,,862 WESTERN ST,,34.319561,-118.197357
230857903,05/29/2022 12:00:00 AM,05/28/2022 12:00:00 AM,184,20,Olympic,1186,1,510,VEHICLE - STOLEN,9970 7001,18,F,F,633,DRIVEWAY,102,SEMI-AUTOMATIC PISTOL,JO,Juv Other,510,,4826 FLORENCE ST,,33.913156,-117.918094
232913611,09/04/2023 12:00:00 AM,09/03/2023 12:00:00 AM,600,21,Topanga,2026,1,330,BURGLARY,3736 1610,34,F,C,835,SINGLE FAMILY DWELLING,105,SHOTGUN,AA,Adult Arrest,330,510,8222 FLORENCE ST,MAIN ST,33.854788,-118.20205
200705689,07/05/2020 12:00:00 AM,07/03/2020 12:00:00 AM,1366,18,Southeast,217,1,230,ASSAULT WITH DEADLY WEAPON,4837 8701,26,M,W,575,GAS STATION,201,OTHER CUTTING INSTRUMENT,JA,Juv Arrest,230,350,6458 BROADWAY ST,VERMONT AVE,34.23359,-118.207174
241619709,12/12/2023 12:00:00 AM,12/11/2023 12:00:00 AM,290,10,West Valley,982,2,220,ATTEMPTED ROBBERY,3770 4433,37,X,H,339,OTHER BUSINESS,105,SHOTGUN,JA,Juv Arrest,220,,9395 WESTERN ST,,34.372677,-118.443711
227809291,07/13/2020 12:00:00 AM,07/11/2020 12:00:00 AM,812,9,Van Nuys,1369,2,520,VEHICLE - ATTEMPT STOLEN,2535 1427,51,F,A,501,SINGLE FAMILY DWELLING,200,KNIFE OR CUTTING INSTRUMENT,JO,Juv Other,520,,8239 BROADWAY ST,,34.26562,-118.641122
207656745,01/03/2020 12:00:00 AM,01/01/2020 12:00:00 AM,2112,15,N Hollywood,265,1,230,ASSAULT WITH DEADLY WEAPON,8257 3932,82,F,W,419,GAS STATION,200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,230,,1780 MAIN ST,,33.73112,-118.399718
215185132,03/13/2021 12:00:00 AM,03/10/2021 12:00:00 AM,1983,2,Rampart,1717,2,350,"THEFT, PERSON",6161 8327,71,F,X,694,ALLEY,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,350,341,2545 VERMONT ST,FIGUEROA ST,34.473294,-118.304302
208054090,09/03/2022 12:00:00 AM,08/31/2022 12:00:00 AM,792,8,West LA,730,2,740,VANDALISM,5986 8892,28,M,K,599,SIDEWALK,300,BLUNT INSTRUMENT,AO,Adult Other,740,625,6830 HOOPER ST,,34.027749,-118.063901
227319418,06/08/2020 12:00:00 AM,06/07/2020 12:00:00 AM,860,2,Rampart,569,1,121,RAPE FORCIBLE,1406 1567,33,F,C,783,"SCHOOL, PUBLIC",200,KNIFE OR CUTTING INSTRUMENT,AA,Adult Arrest,121,,4965 BROADWAY ST,FIGUEROA ST,34.20052,-118.740364
233932054,09/28/2020 12:00:00 AM,09/26/2020 12:00:00 AM,1882,16,Foothill,1816,2,520,VEHICLE - ATTEMPT STOLEN,3393 2912,67,M,H,828,PARK/PLAYGROUND,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,520,,3945 WESTERN ST,,34.193461,-117.88771
204792291,04/30/2023 12:00:00 AM,04/29/2023 12:00:00 AM,165,20,Olympic,428,1,110,CRIMINAL HOMICIDE,9513 9828,41,M,O,877,ALLEY,104,RIFLE,IC,Invest Cont,110,,4530 FIGUEROA ST,,33.939686,-118.304255
236750179,04/08/2021 12:00:00 AM,04/07/2021 12:00:00 AM,777,14,Pacific,826,1,510,VEHICLE - STOLEN,5704 1850,37,F,F,178,"SCHOOL, PUBLIC",100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JA,Juv Arrest,510,,1285 VERMONT ST,VERMONT AVE,34.143216,-118.090648
216531874,11/29/2022 12:00:00 AM,11/26/2022 12:00:00 AM,1221,11,Northeast,517,2,624,BATTERY - SIMPLE ASSAULT,6062 4211,75,X,A,182,SINGLE FAMILY DWELLING,200,KNIFE OR CUTTING INSTRUMENT,JO,Juv Other,624,,1294 VENICE ST,,34.401121,-118.389289
210662778,10/24/2023 12:00:00 AM,10/24/2023 12:00:00 AM,753,9,Van Nuys,434,2,930,CRIMINAL THREATS,5960 8316,58,F,X,672,PARKING LOT,0,UNKNOWN,JA,Juv Arrest,930,,9558 MAIN ST,VERMONT AVE,33.51539,-117.905533
229211557,06/30/2022 12:00:00 AM,06/28/2022 12:00:00 AM,1203,14,Pacific,1160,2,520,VEHICLE - ATTEMPT STOLEN,1693 3952,43,M,C,532,OTHER BUSINESS,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,520,310,1564 FIGUEROA ST,MAIN ST,34.376266,-118.464876
226049573,01/20/2020 12:00:00 AM,01/17/2020 12:00:00 AM,1271,20,Olympic,376,2,625,OTHER ASSAULT,3535 5493,13,M,F,292,DRIVEWAY,200,KNIFE OR CUTTING INSTRUMENT,IC,Invest Cont,625,,457 VENICE ST,,33.703702,-118.546361
237936428,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1126,6,Hollywood,706,2,740,VANDALISM,5878 9122,42,M,X,206,STREET,103,REVOLVER,AA,Adult Arrest,740,,2920 MAIN ST,,34.309809,-118.340498
241663660,11/25/2023 12:00:00 AM,11/24/2023 12:00:00 AM,1837,21,Topanga,627,1,330,BURGLARY,9204 4354,62,X,B,387,STREET,103,REVOLVER,AO,Adult Other,330,,3296 HOOPER ST,BROADWAY,33.786449,-118.091716
223695343,12/04/2021 12:00:00 AM,12/01/2021 12:00:00 AM,1173,20,Olympic,305,2,930,CRIMINAL THREATS,7790 3695,76,M,W,893,DRIVEWAY,105,SHOTGUN,AA,Adult Arrest,930,,658 MANCHESTER ST,,33.785987,-117.915677
223423143,07/31/2024 12:00:00 AM,07/31/2024 12:00:00 AM,2252,4,Hollenbeck,1760,1,121,RAPE FORCIBLE,4474 9797,66,M,H,251,PARKING LOT,400,VEHICLE,AO,Adult Other,121,,4383 VERMONT ST,,33.647329,-118.07883
225931532,09/03/2020 12:00:00 AM,09/03/2020 12:00:00 AM,0,1,Central,2193,1,510,VEHICLE - STOLEN,3905 9698,5,M,B,131,RESTAURANT/FAST FOOD,101,HAND GUN,JA,Juv Arrest,510,,125 VERMONT ST,,33.845883,-118.168651
241966846,10/27/2024 12:00:00 AM,10/25/2024 12:00:00 AM,1109,9,Van Nuys,2146,1,330,BURGLARY,6468 1731,3,M,H,356,ALLEY,201,OTHER CUTTING INSTRUMENT,JA,Juv Arrest,330,,3331 MAIN ST,,34.478676,-118.016118
220535134,05/14/2022 12:00:00 AM,05/13/2022 12:00:00 AM,2020,6,Hollywood,632,2,520,VEHICLE - ATTEMPT STOLEN,1574 3977,40,F,A,284,GAS STATION,0,UNKNOWN,AO,Adult Other,520,,6688 BROADWAY ST,,33.870978,-118.60506
240049956,11/22/2023 12:00:00 AM,11/21/2023 12:00:00 AM,1766,10,West Valley,680,2,624,BATTERY - SIMPLE ASSAULT,6431 4467,65,M,O,468,SIDEWALK,400,VEHICLE,AO,Adult Other,624,,9054 BROADWAY ST,,34.132184,-118.186155
238458372,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,105,5,Harbor,941,1,210,ROBBERY,5009 2136,29,M,B,721,MULTI-UNIT DWELLING,103,REVOLVER,AO,Adult Other,210,,1299 HOOPER ST,,33.862615,-117.815333
230029033,09/05/2022 12:00:00 AM,09/02/2022 12:00:00 AM,1818,6,Hollywood,1276,1,121,RAPE FORCIBLE,4108 4100,18,M,X,744,DRIVEWAY,105,SHOTGUN,JO,Juv Other,121,,4305 HOOPER ST,,33.608255,-118.336275
202228639,05/25/2020 12:00:00 AM,05/23/2020 12:00:00 AM,2189,6,Hollywood,297,2,320,BURGLARY FROM VEHICLE,2752 8167,54,F,F,613,"VEHICLE, PASSENGER/TRUCK",500,UNKNOWN WEAPON/OTHER WEAPON,JA,Juv Arrest,320,740,1570 BROADWAY ST,BROADWAY,33.790863,-118.084229
208935565,04/13/2021 12:00:00 AM,04/13/2021 12:00:00 AM,1703,1,Central,2136,2,900,SEX OFFENSES,2618 1830,82,M,W,719,"VEHICLE, PASSENGER/TRUCK",0,UNKNOWN,AA,Adult Arrest,900,350,3561 PICO ST,,33.640298,-117.916671
212661314,02/23/2022 12:00:00 AM,02/23/2022 12:00:00 AM,527,7,Wilshire,510,2,220,ATTEMPTED ROBBERY,8791 8642,74,F,H,419,"VEHICLE, PASSENGER/TRUCK",105,SHOTGUN,JA,Juv Arrest,220,350,7435 BROADWAY ST,,33.516399,-118.230017
236243370,07/01/2020 12:00:00 AM,06/28/2020 12:00:00 AM,923,2,Rampart,365,2,624,BATTERY - SIMPLE ASSAULT,3344 1920,60,M,C,706,"SCHOOL, PUBLIC",104,RIFLE,AO,Adult Other,624,,7546 WESTERN ST,,33.727368,-117.918117
228920914,02/05/2024 12:00:00 AM,02/04/2024 12:00:00 AM,1291,15,N Hollywood,608,2,341,THEFT-GRAND,5997 3033,81,F,K,841,OTHER BUSINESS,200,KNIFE OR CUTTING INSTRUMENT,JA,Juv Arrest,341,,2691 VENICE ST,BROADWAY,34.043439,-118.573808
223437626,07/08/2024 12:00:00 AM,07/08/2024 12:00:00 AM,269,10,West Valley,1874,2,624,BATTERY - SIMPLE ASSAULT,7623 1944,30,M,A,574,PARKING LOT,201,OTHER CUTTING INSTRUMENT,AO,Adult Other,624,,6774 FLORENCE ST,,33.734817,-118.090636
216198538,07/28/2020 12:00:00 AM,07/26/2020 12:00:00 AM,21,6,Hollywood,1486,1,330,BURGLARY,6549 1379,51,M,B,154,RESTAURANT/FAST FOOD,104,RIFLE,AA,Adult Arrest,330,,4933 WESTERN ST,,33.98373,-118.638858
231122567,07/30/2020 12:00:00 AM,07/29/2020 12:00:00 AM,1926,16,Foothill,424,2,930,CRIMINAL THREATS,5617 3409,6,F,O,893,SINGLE FAMILY DWELLING,104,RIFLE,AO,Adult Other,930,310,7977 PICO ST,,33.513423,-118.659595
208855566,10/03/2021 12:00:00 AM,10/01/2021 12:00:00 AM,1693,19,Mission,995,1,510,VEHICLE - STOLEN,8429 6311,55,F,K,155,DRIVEWAY,300,BLUNT INSTRUMENT,AA,Adult Arrest,510,,9187 FLORENCE ST,,34.421648,-117.828013
209707896,01/22/2022 12:00:00 AM,01/22/2022 12:00:00 AM,1316,3,Southwest,703,2,624,BATTERY - SIMPLE ASSAULT,7567 9247,29,F,O,663,DRIVEWAY,300,BLUNT INSTRUMENT,JA,Juv Arrest,624,,434 VERMONT ST,,33.767793,-118.234087
204355020,12/09/2024 12:00:00 AM,12/08/2024 12:00:00 AM,312,6,Hollywood,1075,2,520,VEHICLE - ATTEMPT STOLEN,9718 3430,7,M,K,202,MULTI-UNIT DWELLING,103,REVOLVER,AA,Adult Arrest,520,,5968 FLORENCE ST,BROADWAY,33.512458,-118.138031
237282113,09/04/2021 12:00:00 AM,09/02/2021 12:00:00 AM,292,2,Rampart,250,1,510,VEHICLE - STOLEN,6171 8351,9,F,B,877,"SCHOOL, PUBLIC",400,VEHICLE,JO,Juv Other,510,310,9197 PICO ST,,34.202699,-118.643167
219509404,10/07/2020 12:00:00 AM,10/05/2020 12:00:00 AM,1930,13,Newton,945,1,230,ASSAULT WITH DEADLY WEAPON,6831 3635,56,M,F,812,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,JO,Juv Other,230,,7899 MAIN ST,,34.323769,-118.568525
221595456,02/22/2022 12:00:00 AM,02/19/2022 12:00:00 AM,139,13,Newton,2046,2,740,VANDALISM,3237 4188,77,F,O,147,GAS STATION,103,REVOLVER,AA,Adult Arrest,740,,5957 VENICE ST,VERMONT AVE,34.227864,-118.448391
236403356,05/03/2024 12:00:00 AM,05/01/2024 12:00:00 AM,2282,12,77th Street,1163,1,410,THEFT FROM MOTOR VEHICLE,9274 8151,66,F,H,198,DRIVEWAY,0,UNKNOWN,JA,Juv Arrest,410,,3236 BROADWAY ST,,34.247936,-117.814518
225316359,07/23/2024 12:00:00 AM,07/21/2024 12:00:00 AM,1463,15,N Hollywood,1981,1,310,BURGLARY,6207 7307,80,M,A,665,ALLEY,102,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,310,625,4409 VERMONT ST,,33.941735,-117.973193
213170283,03/22/2024 12:00:00 AM,03/19/2024 12:00:00 AM,367,14,Pacific,834,1,330,BURGLARY,9470 5028,19,F,W,311,MULTI-UNIT DWELLING,101,HAND GUN,JA,Juv Arrest,330,,482 BROADWAY ST,VERMONT AVE,34.392099,-117.920584
237956826,11/25/2024 12:00:00 AM,11/23/2024 12:00:00 AM,1979,17,Devonshire,1232,2,900,SEX OFFENSES,7964 5290,11,M,C,166,DRIVEWAY,105,SHOTGUN,IC,Invest Cont,900,,6686 PICO ST,,34.247507,-118.461171
218995245,09/29/2020 12:00:00 AM,09/28/2020 12:00:00 AM,978,9,Van Nuys,2074,2,930,CRIMINAL THREATS,5081 4280,5,M,H,707,SIDEWALK,104,RIFLE,AA,Adult Arrest,930,,9103 WESTERN ST,,34.179153,-118.43763
221048052,08/06/2023 12:00:00 AM,08/06/2023 12:00:00 AM,681,14,Pacific,1001,2,740,VANDALISM,4655 1425,78,M,A,707,ALLEY,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,740,,983 MANCHESTER ST,,33.784797,-118.375223
219701848,10/18/2023 12:00:00 AM,10/17/2023 12:00:00 AM,2204,5,Harbor,1794,2,520,VEHICLE - ATTEMPT STOLEN,8354 3856,43,M,H,257,MULTI-UNIT DWELLING,0,UNKNOWN,AO,Adult Other,520,121,6394 WESTERN ST,,33.820302,-117.994142
212549767,10/19/2020 12:00:00 AM,10/19/2020 12:00:00 AM,1421,7,Wilshire,2120,2,900,SEX OFFENSES,7836 3866,79,M,W,447,"VEHICLE, PASSENGER/TRUCK",300,BLUNT INSTRUMENT,AA,Adult Arrest,900,,416 VENICE ST,,34.480048,-117.96561
238194716,05/20/2020 12:00:00 AM,05/19/2020 12:00:00 AM,321,18,Southeast,1070,2,625,OTHER ASSAULT,3080 3893,22,M,O,144,"SCHOOL, PUBLIC",103,REVOLVER,JO,Juv Other,625,,7427 HOOPER ST,,33.993112,-118.325952
235325759,12/22/2022 12:00:00 AM,12/20/2022 12:00:00 AM,1097,7,Wilshire,981,2,341,THEFT-GRAND,9210 7284,63,F,O,576,STREET,104,RIFLE,AA,Adult Arrest,341,,1375 WESTERN ST,BROADWAY,34.333697,-118.349905
225204767,02/27/2023 12:00:00 AM,02/26/2023 12:00:00 AM,1440,12,77th Street,708,1,410,THEFT FROM MOTOR VEHICLE,6123 9169,70,F,B,844,STREET,105,SHOTGUN,AO,Adult Other,410,,264 VENICE ST,,33.931466,-118.533222
223523661,01/18/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1570,14,Pacific,1713,2,625,OTHER ASSAULT,3028 7130,31,M,K,612,MULTI-UNIT DWELLING,100,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,625,,4760 MAIN ST,,33.80478,-118.523871
234927811,06/03/2023 12:00:00 AM,06/03/2023 12:00:00 AM,788,21,Topanga,1174,1,121,RAPE FORCIBLE,3123 1560,29,F,X,322,DRIVEWAY,101,HAND GUN,JO,Juv Other,121,,137 HOOPER ST,VERMONT AVE,34.341666,-118.122751
226794324,08/24/2023 12:00:00 AM,08/23/2023 12:00:00 AM,1047,20,Olympic,1919,2,624,BATTERY - SIMPLE ASSAULT,1109 8930,22,F,F,497,ALLEY,201,OTHER CUTTING INSTRUMENT,JO,Juv Other,624,624,731 MANCHESTER ST,,33.813534,-118.591804
